video_id,content_type,emotional_manipulation,commercial_signals,child_role,privacy_concern,clickbait_level,emotional_score,commercial_binary,child_protagonist,privacy_score,clickbait_score
F8rhHf-Q23c,challenge,none,none,unclear,low,moderate,0.0,0,0,1.0,2.0
68UdNKiljq4,challenge,mild,none,protagonist,moderate,moderate,1.0,0,1,2.0,2.0
DqCtwpT1Z50,challenge,mild,none,co_star,moderate,moderate,1.0,0,0,2.0,2.0
HEOlk36wa34,challenge,mild,none,protagonist,moderate,moderate,1.0,0,1,2.0,2.0
bA7MPkZTerQ,storytime,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
fwlaeoR8tF8,daily_vlog,mild,none,co_star,low,moderate,1.0,0,0,1.0,2.0
-scJfGVZmOg,travel,mild,none,cameo,low,moderate,1.0,0,0,1.0,2.0
YcFDpXB_Dlc,unboxing,mild,none,co_star,low,moderate,1.0,0,0,1.0,2.0
UWOGmWKCvls,travel,mild,none,cameo,low,mild,1.0,0,0,1.0,1.0
scqwF7V822M,daily_vlog,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
9M2wFqBryqk,travel,none,brand_mention,co_star,none,mild,0.0,1,0,0.0,1.0
9qLzHlQTPdM,travel,none,brand_mention,co_star,none,mild,0.0,1,0,0.0,1.0
vq-RTb-c1B8,travel,none,none,co_star,none,mild,0.0,0,0,0.0,1.0
N4pr-6SgiI0,travel,none,none,co_star,none,mild,0.0,0,0,0.0,1.0
w5PbeVC6G1o,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
C30ml1NdNUY,storytime,mild,none,cameo,low,moderate,1.0,0,0,1.0,2.0
M8zHfg-9y24,storytime,moderate,none,co_star,low,mild,2.0,0,0,1.0,1.0
3lH8ig69i8s,storytime,moderate,none,cameo,low,moderate,2.0,0,0,1.0,2.0
LVyFlYWfkWY,storytime,mild,none,cameo,low,mild,1.0,0,0,1.0,1.0
z-fhNhqBJeE,travel,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
NPwQUCfT83E,travel,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
HVwAPFS3n9U,storytime,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
VP0lzUmOwp0,travel,none,brand_mention,unclear,low,mild,0.0,1,0,1.0,1.0
k5fk7H2DKN8,storytime,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
x3fqa77Sbi0,travel,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
cLyirZcyoXM,travel,none,none,protagonist,low,moderate,0.0,0,1,1.0,2.0
29wDvgYSm3c,storytime,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
DO0N1Nifios,travel,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
0ZciHoWld08,travel,none,none,protagonist,low,moderate,0.0,0,1,1.0,2.0
Rk3oNAvvw0E,travel,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
bJNeIS7Yn4E,travel,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
26ySRQ8yiHM,travel,mild,brand_mention,protagonist,low,mild,1.0,1,1,1.0,1.0
N0xhtdgb7WA,travel,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
L__AGNjyj2Q,daily_vlog,none,none,co_star,low,none,0.0,0,0,1.0,0.0
0lDeLq7u2HM,daily_vlog,none,product_placement,protagonist,low,mild,0.0,1,1,1.0,1.0
deUmXsCE3_4,storytime,mild,none,co_star,low,mild,1.0,0,0,1.0,1.0
_GoRIfBjuu0,travel,none,brand_mention,co_star,low,mild,0.0,1,0,1.0,1.0
TUHxhnTbCu0,travel,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
fSC40SGhLbE,travel,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
DYrrkaGxd4I,travel,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
hl3tMDXCmQg,travel,mild,none,co_star,low,moderate,1.0,0,0,1.0,2.0
FYspCgk_RLo,travel,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
vWLzJipdJs0,daily_vlog,moderate,none,co_star,low,moderate,2.0,0,0,1.0,2.0
4lTfGCJXWts,travel,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
ft5Td_UaSsw,travel,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
YwXsXFIhSrA,travel,none,none,protagonist,low,moderate,0.0,0,1,1.0,2.0
mRz_xqnRIWY,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
tFBLp1CjrKY,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
jYNGEh61iFk,travel,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
Yd6b9nQS3x8,travel,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
b3BvZKvEXkc,travel,none,none,co_star,low,moderate,0.0,0,0,1.0,2.0
gqKAZJVFQ10,storytime,moderate,none,co_star,low,severe,2.0,0,0,1.0,3.0
egD9Ct09Su4,travel,none,brand_mention,co_star,low,moderate,0.0,1,0,1.0,2.0
uz5KWcbpaHE,storytime,none,brand_mention,unclear,low,mild,0.0,1,0,1.0,1.0
Vv1YnuKsa1o,travel,none,brand_mention,unclear,low,mild,0.0,1,0,1.0,1.0
0j1z8Ht-tOk,cooking,none,none,none,none,mild,0.0,0,0,0.0,1.0
-gKzyjUMQKE,educational,none,none,none,none,none,0.0,0,0,0.0,0.0
7T7RuQ81Fxo,routine,none,none,none,none,none,0.0,0,0,0.0,0.0
5hfuKZpVNOg,cooking,none,brand_mention,none,none,mild,0.0,1,0,0.0,1.0
O48FTYVza3s,cooking,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
EiwSpY-W9I4,travel,none,brand_mention,unclear,low,mild,0.0,1,0,1.0,1.0
x0YA-1DNPEE,cooking,none,none,none,none,mild,0.0,0,0,0.0,1.0
hUAkBjXXabw,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
5ew8CVAF1Ds,cooking,none,none,none,none,mild,0.0,0,0,0.0,1.0
kpB3Y4uxk7o,challenge,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
9se0OZHL7g8,other,none,none,none,none,mild,0.0,0,0,0.0,1.0
Pdxt62_spwI,cooking,none,none,none,none,mild,0.0,0,0,0.0,1.0
V3BDsFS7YAk,other,none,brand_mention,none,none,mild,0.0,1,0,0.0,1.0
52Acdfceq0Q,challenge,none,none,none,low,mild,0.0,0,0,1.0,1.0
mxSGlRNnLnE,toy_review,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
xn6zUwGGws8,storytime,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
MYOFRYJmuwY,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
olBUsuXGkyw,toy_review,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
QRUUA2lTCD0,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
gHgEGk8hGoc,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
RaqBCm6gt_Y,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
upLY7oA_H1g,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
Ro9h_6wQ56A,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
r4sshKRdseY,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
zHwsW5wtDA0,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
SVadXVsUuZU,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
hsO_p8GykXo,challenge,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
oFkgsWNKIGE,toy_review,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
Ct63aEgzuFE,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
-yW75VB5Dh4,cooking,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
bMSG2YYRbX4,challenge,none,none,unclear,none,none,0.0,0,0,0.0,0.0
xKrwtPxs7RE,challenge,none,brand_mention,unclear,none,mild,0.0,1,0,0.0,1.0
0Ox03DbuYFY,challenge,none,none,unclear,none,none,0.0,0,0,0.0,0.0
PhqvBXff4Dg,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
WavsyMlILK4,other,none,brand_mention,unclear,none,mild,0.0,1,0,0.0,1.0
bZvusPh5JUU,toy_review,none,likely_sponsored,unclear,none,mild,0.0,1,0,0.0,1.0
iRoR-2hl-BQ,other,none,likely_sponsored,unclear,none,moderate,0.0,1,0,0.0,2.0
h6eLDyBuujc,daily_vlog,none,none,co_star,low,none,0.0,0,0,1.0,0.0
-3lTzFteZng,travel,none,none,co_star,low,none,0.0,0,0,1.0,0.0
h-QLYtjo6eI,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
AhFHklmw_HQ,unboxing,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
S1btSe6S20E,toy_review,none,brand_mention,unclear,none,mild,0.0,1,0,0.0,1.0
msFAW87fsp0,other,none,likely_sponsored,unclear,none,mild,0.0,1,0,0.0,1.0
YqJ1jxMtCRw,toy_review,none,likely_sponsored,unclear,none,mild,0.0,1,0,0.0,1.0
4MMyPsBWbOU,toy_review,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
_gfD4_mkQMs,daily_vlog,none,none,co_star,low,none,0.0,0,0,1.0,0.0
wxzp2XnefF0,cooking,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
izHdCn8f5m4,challenge,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
RTXaI-LyZgQ,routine,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
NpbAvA3_t1I,storytime,moderate,none,protagonist,high,severe,2.0,0,1,3.0,3.0
rBvyyIFiclg,storytime,moderate,none,co_star,moderate,severe,2.0,0,0,2.0,3.0
uH8wIPDAYlI,storytime,moderate,none,protagonist,high,severe,2.0,0,1,3.0,3.0
gACJI4W8HfE,daily_vlog,moderate,none,protagonist,high,severe,2.0,0,1,3.0,3.0
nIFCwowxyVA,storytime,moderate,none,protagonist,high,severe,2.0,0,1,3.0,3.0
meN2l9yAw3Y,storytime,moderate,none,protagonist,high,moderate,2.0,0,1,3.0,2.0
bIOtjjsbWj8,storytime,severe,none,protagonist,high,severe,3.0,0,1,3.0,3.0
ejoCdVAJgJk,storytime,moderate,none,protagonist,high,moderate,2.0,0,1,3.0,2.0
xmZ9vKyaAFg,daily_vlog,mild,none,co_star,high,mild,1.0,0,0,3.0,1.0
GnXhRjVFn1I,travel,moderate,none,protagonist,moderate,moderate,2.0,0,1,2.0,2.0
ZHTuGsusztg,storytime,moderate,none,cameo,high,moderate,2.0,0,0,3.0,2.0
vs9tK7YdvLA,storytime,moderate,none,protagonist,high,moderate,2.0,0,1,3.0,2.0
0usnvTZcsCs,storytime,mild,none,unclear,moderate,mild,1.0,0,0,2.0,1.0
nQos2BVHmXM,storytime,mild,none,co_star,high,mild,1.0,0,0,3.0,1.0
JL2T1nxUt8Y,storytime,severe,none,protagonist,high,severe,3.0,0,1,3.0,3.0
oAVl_cSB2z0,storytime,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
Wz-tKwlO8FI,storytime,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
KhPA2ZKREqs,storytime,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
1v4SZce3N-Q,storytime,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
ZW58Tcj-lAI,storytime,moderate,none,co_star,moderate,moderate,2.0,0,0,2.0,2.0
1OFev2REyfM,travel,moderate,none,co_star,moderate,moderate,2.0,0,0,2.0,2.0
4hpAwAoJFVI,storytime,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
ZMh6tPXSWB8,storytime,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
SwBQZ3ym_H8,storytime,moderate,none,co_star,moderate,moderate,2.0,0,0,2.0,2.0
bw_r4z935Xo,daily_vlog,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
SL71smapi_w,storytime,severe,none,unclear,low,severe,3.0,0,0,1.0,3.0
rD0iosGzGCA,unboxing,mild,none,co_star,moderate,moderate,1.0,0,0,2.0,2.0
gROLkGHX5vg,storytime,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
iBn5M3mJPLg,storytime,severe,none,protagonist,high,severe,3.0,0,1,3.0,3.0
vEo_L5RHb94,unboxing,mild,none,co_star,moderate,moderate,1.0,0,0,2.0,2.0
hh3TcPltPLE,storytime,severe,none,co_star,moderate,severe,3.0,0,0,2.0,3.0
K5-lDyY3Yfc,daily_vlog,moderate,none,protagonist,high,severe,2.0,0,1,3.0,3.0
F31ytcWFosg,routine,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
RZlaqCoEcSg,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
UJREQnoTtNA,storytime,severe,none,unclear,low,severe,3.0,0,0,1.0,3.0
LLxsIkv9LK0,storytime,moderate,none,protagonist,high,moderate,2.0,0,1,3.0,2.0
p-R8XGdv2FI,daily_vlog,mild,none,co_star,low,mild,1.0,0,0,1.0,1.0
uCqNk_9_7Uo,storytime,mild,none,protagonist,moderate,moderate,1.0,0,1,2.0,2.0
DHsuU2GpkQs,storytime,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
dYDLcOUaPW8,storytime,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
hL5SUzkGKRw,storytime,moderate,none,protagonist,high,moderate,2.0,0,1,3.0,2.0
wsOcs371Gy8,storytime,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
cu61fY3pIwk,daily_vlog,none,none,protagonist,moderate,mild,0.0,0,1,2.0,1.0
qQmRhOZ3Hyg,storytime,severe,none,protagonist,high,severe,3.0,0,1,3.0,3.0
w6RHvFFaf0s,daily_vlog,moderate,none,protagonist,high,moderate,2.0,0,1,3.0,2.0
pELFBZwM32M,routine,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
6oHuQfTxByc,routine,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
WVUQO22vff0,unboxing,none,brand_mention,co_star,low,mild,0.0,1,0,1.0,1.0
i6nLJtDJVtM,storytime,moderate,none,co_star,high,moderate,2.0,0,0,3.0,2.0
y1rY_i2VAI0,storytime,moderate,none,unclear,moderate,severe,2.0,0,0,2.0,3.0
J6L8CMk6HxY,daily_vlog,none,none,cameo,low,none,0.0,0,0,1.0,0.0
sLRk8iJ7UTs,daily_vlog,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
R6QLAK1y5_w,travel,none,none,co_star,low,none,0.0,0,0,1.0,0.0
pPp0P47Yx2U,daily_vlog,none,none,cameo,low,none,0.0,0,0,1.0,0.0
3EARQKz0J_E,daily_vlog,none,none,cameo,low,none,0.0,0,0,1.0,0.0
4JdeiPRWsgw,cooking,mild,none,unclear,none,mild,1.0,0,0,0.0,1.0
-eif4CEpMls,daily_vlog,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
ViFXf7xktnw,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
ICfJpxiyIVM,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
OlSpHwx9x9k,storytime,severe,none,unclear,moderate,severe,3.0,0,0,2.0,3.0
UyENasvru7k,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
qaeLGvwZxY4,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
xDPYVQnm-34,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
c-Uvzs9N-IM,daily_vlog,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
6vLtmlhViOA,unboxing,moderate,none,unclear,low,severe,2.0,0,0,1.0,3.0
iSE6ynfk5Yg,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
fMLLWNiR8ks,daily_vlog,mild,none,co_star,low,mild,1.0,0,0,1.0,1.0
WtHME9Z1ulw,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
cLk2BPmSDbk,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
zbpC9jb_bEA,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
MKf58yYvn7k,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
PyKsGE4IPEA,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
R3-_BatvULU,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
L4wS7QBa7NI,travel,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
8E1cZ__XRgY,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
3QmN8y7_YFg,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
GopHhh51joo,daily_vlog,mild,none,cameo,moderate,mild,1.0,0,0,2.0,1.0
PWDyiC6iSCE,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
37YPiN-R0hU,daily_vlog,mild,none,cameo,moderate,mild,1.0,0,0,2.0,1.0
Nw0MzQSMDks,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
MD8RXC1Z58M,daily_vlog,mild,none,cameo,moderate,mild,1.0,0,0,2.0,1.0
r0AJL-CNLYs,daily_vlog,mild,none,cameo,moderate,mild,1.0,0,0,2.0,1.0
ZDMMatZfTJ0,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
5QmlL6oR1f0,daily_vlog,mild,none,cameo,moderate,mild,1.0,0,0,2.0,1.0
UIqs1IM35V0,daily_vlog,mild,none,cameo,moderate,mild,1.0,0,0,2.0,1.0
gZKp5uHWWlc,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
0suQ9d06kro,unboxing,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
b3f4H1QQUMM,daily_vlog,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
gziZSEPhR_U,travel,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
FCTUg59oVh8,travel,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
8yAIW8drJnY,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
ncYHjMWDTfQ,prank,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
uAtVLfc3ejk,storytime,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
zIr4TUmIvQA,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
k6_o9YKY9ow,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
LBAVuzyvBxQ,travel,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
UVgRsoapDtk,travel,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
48zRzWheu90,travel,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
9WSv8yo-SKQ,travel,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
Qcc4OqhBj0k,unboxing,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
KkK8p_FvEHk,daily_vlog,mild,none,co_star,low,mild,1.0,0,0,1.0,1.0
4dJEMbNyGcc,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
XuDm5Gwv7DY,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
9idHbf99xxc,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
YachaIevGcI,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
8-vFMN0Ro3Y,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
mlOcaS7Ol6I,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
PNNIqR35VhI,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
BRgVgh5uKo4,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
f9USJbhJ6k8,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
g2m1tfaDOJ4,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
JrD-R1JJ4uU,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
fiStWGsuaqM,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
LHPE-MRkQNQ,prank,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
LW8C6Wfaxe4,routine,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
_32H2FHka4w,daily_vlog,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
nL7ghjWhwus,storytime,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
wXbMMppsLgA,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
r8XFiJBGqDY,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
TBoEFCabO3M,storytime,mild,none,cameo,low,mild,1.0,0,0,1.0,1.0
LudM5dD5IAA,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
aBgxy3lyrB4,cooking,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
yOUj_1r7D4U,prank,mild,none,co_star,low,mild,1.0,0,0,1.0,1.0
X23qGFx324k,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
OQd7McOtEYo,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
zIj3P7iM_Fc,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
QMpDGqFDr78,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
cB-nVz8w7uI,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
Geuy8yruNR8,daily_vlog,moderate,none,protagonist,moderate,mild,2.0,0,1,2.0,1.0
FYJBc19TgXs,daily_vlog,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
gp8sOHhrSqs,daily_vlog,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
NW0IsZKF-yE,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
KEt5Wu8cLco,daily_vlog,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
2xRFk2E5dOw,unboxing,mild,brand_mention,co_star,moderate,moderate,1.0,1,0,2.0,2.0
9FSmxfAE3cw,challenge,mild,none,co_star,moderate,mild,1.0,0,0,2.0,1.0
W5BzCOVAuak,daily_vlog,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
tm_hZoj9XJw,daily_vlog,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
wySznRlWtuc,daily_vlog,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
TILp5cBTPIs,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
oFL8Qe5k0Ws,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
jHfNM-HvQlM,prank,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
DBa0Md7hwRI,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
RaHX18Nrvsg,challenge,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
RTXq_EUBigU,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
0q8eE4j1KPs,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
xJFLMVBnY5s,challenge,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
_1dfNKGa5S0,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
P4DLvmhMgTg,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
yRUasX-XjX0,daily_vlog,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
nKIYGavVjVY,prank,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
N2eRhl6Jor8,travel,none,none,unclear,low,none,0.0,0,0,1.0,0.0
EtH_MR36aqI,travel,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
xafUrVMWY_M,travel,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
orNTguJIquQ,travel,none,none,unclear,low,none,0.0,0,0,1.0,0.0
vJZ3WOc_S64,travel,none,none,unclear,low,none,0.0,0,0,1.0,0.0
6NZbTqM-PnQ,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
kRV1iCsXolQ,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
m-hF1ctKUwM,daily_vlog,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
Tl3CZhPoTv4,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
jaXa0gy6Ygc,daily_vlog,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
YjqCCAz7lmI,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
N5xdAheCTXE,daily_vlog,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
OkvsjgHzSoI,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
qJbVowwzOSY,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
kDP6GhC8GPI,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
N6TmgOZKNIw,other,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
lt72oEtWokI,other,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
FQY1jo11cvg,other,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
3zHYjVpl67Y,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
44AWskqcbS8,other,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
KKPbRO1WbxE,challenge,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
VLMWenPpy3M,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
IsoofJSQPcc,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
SkAHvpJvtE0,challenge,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
dREP2r_jzNw,other,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
RRuzwjA7Aas,travel,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
3DZyNe3-law,travel,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
OEGEb47-c2M,travel,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
7_BKA9XvNdE,travel,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
RzhIkqTGzMY,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
_bQw8g1pPqs,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
9TDeMoo9QvE,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
GihyUaeWeqg,daily_vlog,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
4YvV2aVzYv8,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
x3n5iNz663s,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
SU4-1TBdZTk,travel,mild,brand_mention,unclear,low,mild,1.0,1,0,1.0,1.0
bCo9hoU0NpA,travel,mild,brand_mention,unclear,low,mild,1.0,1,0,1.0,1.0
X6B4q9bhvm0,travel,moderate,brand_mention,unclear,low,moderate,2.0,1,0,1.0,2.0
IxvTGAF5jHQ,travel,mild,brand_mention,unclear,low,mild,1.0,1,0,1.0,1.0
95i_yXkqIFs,travel,mild,brand_mention,unclear,low,mild,1.0,1,0,1.0,1.0
MaDbI67-YBk,travel,mild,brand_mention,unclear,low,mild,1.0,1,0,1.0,1.0
