id,title,channel_short_name,viewCount,performative_labor,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation
wARij419UA4,Baby Girl Names We LOVE And Will Be Using (17 Weeks Pregnant),thedashleys,42099,0,0,0,0,0,0
-_UdzlXh6jM,I Bought This Without Telling My Wife 😬,thedashleys,43835,0,0,1,0,0,0
Ss8hwRrZGTs,Are You OK??? Things will never be the same 😬,thedashleys,38236,0,1,0,0,0,0
sqvgl4AI7MA,I Got You A Present 🥰,thedashleys,37482,0,0,0,0,0,0
Gp3sEpMyDW8,I Cooked All Day and It Sucks,thedashleys,57831,0,0,0,0,0,0
fTh6RzmZkLM,Siblings get their dream rooms! (Kids Room Makeover),thedashleys,45440,0,0,0,0,0,0
St47VupyySI,A Great Day with A BAD Ending...,thedashleys,29503,0,1,0,0,0,0
JkRmCB-Mm9s,FIRST TIME LEAVING THE STATE SINCE YOU KNOW WHAT 😱,thedashleys,37231,0,0,0,0,0,0
sgEKEEo3URI,First Mail Haul In Our New House + New Nighttime Routine!,thedashleys,36135,0,0,0,0,0,0
rfM9ayYUbNc,Time to say goodbye... First Day of Summer School,thedashleys,35729,0,0,0,0,0,0
dEnaRuJVeQM,NEW HOUSE TOUR 2021!! *Getting Ready For Baby*,thedashleys,88727,0,0,0,0,0,0
hmcmUR-iCJ8,Surprising My Wife with Her Dream Car On Vacation 🚗,thedashleys,27359,0,0,0,0,0,0
Q_IUHBBY6js,I DIDN'T WANT YOU TO SEE THIS...,thedashleys,38099,0,1,0,0,0,1
2PEpd-WdRBY,"4 Month Newborn Update, Room Tour, and New House Sneak Peek!",thedashleys,44090,0,0,0,0,0,1
DryhJU0SzIg,he's ready to leave,thedashleys,44001,0,0,0,0,0,0
saOSsjyfgt4,I Stopped Washing My Hair,thedashleys,42838,0,0,0,0,0,0
4oepOURLJj0,So Am I Sick...?  CT Hospital SCAN😷,thedashleys,34747,0,0,0,0,0,1
HET8ICGwpws,My Husband and I Are Back Together + New Rental House Tour!!,thedashleys,65466,0,0,0,0,0,0
-Ri0MCbNxEs,So We Visited Santa... (It went ok),thedashleys,30236,0,0,0,0,0,0
JpgWUFx6JEw,WE HAVE A NEW CAR!!!,thedashleys,41160,0,0,0,0,0,0
WUinF-lsHtg,I found him in bed like this 😳,thedashleys,33060,0,0,0,0,0,1
MziDNTVn8OM,Hiding the Truth... Dal's Confession,thedashleys,53091,0,0,0,0,0,0
MnXzJ8FNz_M,AN ANNIVERSARY WE’ll NEVER FORGET,thedashleys,35381,0,0,0,0,0,0
FXyYFCFRK70,A medium sized announcement that is mildly exciting lol + Easter Treats 2022!!,thedashleys,38779,0,0,0,0,0,0
7oCJ2dWXX18,Our Baby Girl's First Day of Ballet!! (Emotional),thedashleys,36648,0,0,0,0,0,0
lp3koA5qUXU,EMPTY HOUSE TOUR 2022 (We got the keys to our dream home!!),thedashleys,87859,0,0,0,0,0,0
ZsVYWwjviZE,This Is What Happened On Our Anniversary Trip to Sedona!!,thedashleys,21191,0,0,0,0,0,0
Hfs2J16bktA,Can We Find the Name Brand? (Ultimate Blind Taste Test GAME),thedashleys,34473,1,0,0,1,0,0
jc4RXolJMww,Botched Haircut 😧,thedashleys,19647,0,1,0,0,0,0
sWbWl2adUck,Our Journey to Baby #3 Part 1: The results of our second pregnancy test,thedashleys,63810,0,0,0,0,0,0
IL8GIeqE45Q,Coming Home Surprise 🥰😭 + 1 huge package for baby,thedashleys,32768,0,1,0,0,0,0
JT-i9CXzjmQ,ULTIMATE FRENCH FRY TASTE TEST,thedashleys,31014,0,0,0,0,0,0
VRq8H59stow,OMG WHO SENT THIS?! Opening Packages from Strangers!,thedashleys,52110,0,0,0,0,0,0
xAojRGUQAMI,So... Dallin is gone,thedashleys,29986,0,0,0,0,0,0
C3rDVAhpvsk,NEW HOUSE BEDROOM REVEAL | THE LEROYS,theleray,788980,0,0,0,0,0,0
5XLY17pS_Cw,Look What I Got For Christmas This Year #shorts,theleray,350537,0,0,0,0,0,0
mzLfnDGX6LQ,Healthy Starbucks breakfast sandwich copycat #shorts,theleray,28092,0,0,0,0,0,0
v8xeCkFiNvY,He Said YES | First High School Dance | The LeRoys,theleray,485750,0,0,0,0,0,0
x_r3_X_WiD8,Look What I Invented | #shorts,theleray,83532,0,0,0,0,0,0
Wlxep8je-Mg,First Day Of SUMMER | The LeRoys,theleray,171824,0,0,0,0,0,0
jSbThSJi2wU,Monday reset after spring break with kids,theleray,27920,0,0,0,0,0,0
zZb5XE0Tquo,Homesick 😭,theleray,48419,0,1,0,0,0,0
C80AXCWD5lk,That made me feel Claustrophobic |  The LeRoys,theleray,196504,0,0,0,0,0,0
UojC0JCXWLE,HER TURN TO GET BRACES | THE LEROYS,theleray,314153,0,0,0,0,0,0
GnHjK6SpqWQ,Spoiling Perri On Her Birthday | The LeRoys,theleray,362829,0,0,0,0,0,0
xWZJNIOChkA,They’re my daughters | I’m lucky to be their mom 😍,theleray,87238,0,0,0,0,0,0
rT0RDUIXxJA,SAYING GOODBYE IS HARD | THE LEROYS,theleray,206881,0,1,0,0,0,0
6SHAoanECbQ,After dropping kids off to school house clean up  routine,theleray,41846,0,0,0,0,0,0
VRKFvhEyyVc,Flying to Palm Springs for a Cheer Comp | Spirit Sports | The LeRoys,theleray,158300,0,0,0,0,0,0
eLiYcF9fMp0,Sons growth spurt out of nowhere,theleray,275813,0,0,0,0,0,0
4cfT5U1oFaU,Every All-Star cheerleader who has experienced this knows the feeling.,theleray,55088,0,0,0,0,0,0
jj9_1QIhxAA,Kids are gone  #shorts,theleray,83674,0,0,0,0,0,0
O7dg95cJ0Ow,Kesley’s Plans | LED lights And Cheer Performance | The LeRoys,theleray,274733,1,0,0,0,0,0
2zh3qGiM1vo,Drawing Names For Christmas. We Did Something Different This year |  The LeRoys,theleray,110881,0,0,0,0,0,0
ailXqfmvUWY,Spring Fashion Shopping + Q&A! Mother-Daughter Day | The LeRoys,theleray,62031,0,0,0,0,0,0
f9Z9ZGHDtIY,Call From Perri's School | Reese drives herself to Cheer | The LeRoys,theleray,155475,0,0,0,0,0,0
AQnnnGOMVps,Come Hang With Us | The LeRoys,theleray,107164,0,0,0,0,0,0
jYze2pp7yz8,WHAT ARE YOU DOING HERE? 😳 SURPRISE FOR KESLEY,theleray,900020,0,1,0,0,0,0
Koh6J3DDEG0,Best guacamole dip you’ve ever had  #shorts,theleray,82131,0,0,0,0,0,0
t3HPuUnnX1o,Get ready with me for a NCA cheer comp. #shorts,theleray,837533,0,0,0,0,0,0
Sv63JTlvFYs,I may have a problem #shorts,theleray,198583,0,0,0,0,0,0
7ZkF5nfmbZU,plot twist #shorts,theleray,283852,0,0,0,0,0,0
8AnIUAdvITA,I am So Sad | Goodbyes Are Never Easy,theleray,223547,0,1,0,0,0,0
1A8UxtZIzAk,Picked Up In A Limousine For A Cheer Competition | The LeRoys,theleray,142727,1,0,0,0,0,0
kxDKZR-MygM,Nailed it 🤣,theleray,306521,0,0,0,0,0,0
T_MxK8JE8OU,Christmas Eve Special 2019 | The LeRoys,theleray,456999,0,0,0,0,0,0
iwRhJvkvi9s,Moving Kesley out of our house and into her new home | Weekend Getaway | Real Care baby assignment .,theleray,105369,0,0,0,0,0,0
GZ5ohkYykDs,What Did I Just Do? | I Regret This Now | The LeRoys,theleray,140893,0,0,0,0,0,0
bO1_NxOj2Z0,Reese's Evening Routine | The LeRoys,theleray,181646,0,0,0,0,0,0
DxezKPywFA4,Surrounded by cheerleaders | want to go home | #shorts,theleray,133331,0,0,0,0,0,0
wYAq2eZjGtU,What I Got For Christmas | The LeRoys,theleray,314232,0,0,0,0,0,0
vtB7rw5L_24,Anyone know the answer!? Or is there not one? 🤣,theleray,19636,0,0,0,0,0,0
ps4ug6El6oM,First Day Of School | The LeRoys,theleray,178053,0,0,0,0,0,0
tcYdbRUDRHo,Kes & Reagan Skip School,theleray,605808,0,0,0,0,0,0
ItfxqCGTqqQ,KESLEY IN ANOTHER MUSIC VIDEO WITH THE OHANA ADVENTURE,theleray,269815,1,0,0,0,0,0
VTNV_1IZxXg,When your niece joins you for lunch.,theleray,221941,0,0,0,0,0,0
iXpJ2PVe0B4,SAYING GOODBYE TO MY BEST FRIEND | THE LEROYS,theleray,252504,0,1,0,0,0,0
LWPhM08RKVI,CHRISTMAS EVE 2018 | THE LEROYS,theleray,540143,0,0,0,0,0,0
AagvO7UXpFg,Reese and Perri Back To School Makeover | New Hair color | Blonde | The LeRoys,theleray,88429,0,0,0,0,0,0
kaD4QUwjOZ8,THAT'S EXCITING KESLEY | THE LEROYS,theleray,202696,0,0,0,0,0,0
YTWn-0P8504,Going on a trip |  The LeRoys,theleray,81996,0,0,0,0,0,0
5-2e6CDqpXU,SHOULD WE TELL MY MOM WHAT HAPPENED AT SCHOOL???,theleray,2730533,0,1,1,0,0,0
fKEW8MyF4nQ,This only happens once a year |  The LeRoys,theleray,147372,0,0,0,0,0,0
7CHbhnzC_B8,Perri's Back To School Shopping For 6th Grade | The LeRoys,theleray,135077,0,0,0,0,0,0
RhoNc32K1LE,It's Really Happening | My Little Girl Is All Grown Up And Graduating | The LeRoys,theleray,158617,0,0,0,0,0,0
mHCDM0b6Yt8,KESLEY'S BIG PAYDAY | PAID FOR GRADES | THE LEROYS,theleray,289012,0,0,0,0,0,0
X9Ju7TJ1tdc,The worst part about having kids | #shorts,theleray,120642,0,0,0,0,0,0
gZhzwsAK_4U,After School Chaos | What Did We Do? |  The LeRoys,theleray,141903,0,0,0,0,0,0
k6-7hYQqW4k,What Reese Got For Christmas | The LeRoys,theleray,110458,0,0,0,0,0,0
eRU68U-dDn8,Emotional Birthday Surprise For Logan's 15th Birthday | The LeRoys,theleray,403436,0,1,0,0,0,0
UiuYt2vQ3EE,Last Day Of School |Get Ready With Us | The LeRoys,theleray,102655,0,0,0,0,0,0
pOYLe8cQTBo,Couples Vacation With Brock And Kesley | Brock’s Dream Came True 😂😂😂,theleray,121392,0,0,0,0,0,0
GSEm5n1xKco,KESLEY SAVES THE DAY | THE LEROYS,theleray,1007878,0,0,0,0,0,0
6B8SJCiVI4Q,MEETING MY FAVORITE NFL PLAYER TAYSOM HILL | THE LEROYS,theleray,119981,0,0,0,0,0,0
F4fUCY7xxZc,SCARY RIDES!,thesacconejolys,342225,0,0,0,0,0,0
ua_JfL7dE7o,NEW HOUSE RENOVATION UPDATE TOUR!,thesacconejolys,310508,0,0,0,0,0,0
h0Vy5PTeoVg,SEXY SUMMER BODY!,thesacconejolys,52330,0,0,0,0,0,0
I_rV3nUEp58,WE BROKE THE WORLD RECORD!,thesacconejolys,388932,0,0,0,0,0,0
lgrVW2cVZt0,THREE MILE DOG LEAD!,thesacconejolys,7970,0,0,0,0,0,0
BaMt5e6Odzg,BABY GOES TO SCHOOL!,thesacconejolys,143004,0,0,0,0,0,0
xlAo5zzpMUQ,BABY COUNTDOWN BEGINS!,thesacconejolys,27892,0,0,0,0,0,0
8Y9b3AZ4PE8,HOTEL ADVENTURE!,thesacconejolys,116005,0,0,0,0,0,0
CQTvxdqvloA,ELEVATOR PRANK!,thesacconejolys,179852,1,0,0,0,0,0
BcCIca8nfAQ,Making a Big Change....,thesacconejolys,296490,0,0,0,0,0,0
iI8mvM5ighw,BEST CHRISTMAS EVER!,thesacconejolys,1190327,0,0,0,0,0,0
LdCc9Aulye8,MILK SHOWER!,thesacconejolys,64148,0,0,0,0,0,0
Yi5pdjbnRp0,TRYING SOMETHING NEW!,thesacconejolys,232597,0,0,0,0,0,0
O2coj2HS5sM,TheSacconeJolys - IN THE RAIN FOR CRACK COCAINE - Day 135,thesacconejolys,9376,0,0,0,0,0,0
gSW2l1z1lKw,THIS WASN'T SUPPOSED TO HAPPEN!! DIY FIREWORKS SHOW,thesacconejolys,134253,0,0,0,0,0,0
W5pDWejjGGA,SACCONEJOLYS CHRISTMAS SPECIAL!,thesacconejolys,855278,0,0,0,0,0,0
kSBCilf7EMU,TheSacconeJolys - SEXY ITALIANS,thesacconejolys,28628,0,0,0,0,0,0
sMSM42vkrhI,TheSacconeJolys - BABY TALKS TO DADDY!,thesacconejolys,35222,0,0,0,0,0,0
kIg8or-rpCM,WORST DAY EVER!,thesacconejolys,302452,0,0,0,0,0,0
UjYYvy-sqOU,Adoption,thesacconejolys,116091,0,0,0,0,0,0
8Jlj9M3LMCE,Making a Make Up Room - Day 88,thesacconejolys,19322,0,0,0,0,0,0
4WT0GGSxErs,24HRS OVERNIGHT IN THE CAMPERVAN!!,thesacconejolys,145477,0,0,0,1,0,0
krlkuxxT6Rk,BIRTHDAY SHOPPING,thesacconejolys,13426,0,0,0,0,0,0
dfgbMhAohpM,WHAT IF MOMMY HAD A BABY?!,thesacconejolys,327326,0,0,0,0,0,0
N_GTmY5fgBM,ACCIDENTAL PREGNANCY!,thesacconejolys,107263,0,1,0,0,0,0
ZonZmiOGoeU,IRISH YOUTUBE FAMILY!,thesacconejolys,312947,0,0,0,0,0,0
2rxpAd1VCdI,Babys first time on a swing didn't go to plan,thesacconejolys,180927,0,1,0,0,0,0
e2M_xj5JDQg,GETTING EMOTIONAL ABOUT THE NEW HOUSE!,thesacconejolys,353314,0,1,0,0,0,0
xIZZjtycXwU,SHE HAS BEEN WAITING 2 YEARS FOR THIS?!,thesacconejolys,195762,0,1,0,0,0,0
y3fB-wirEG8,6 MONTH BABY ROUTINE!,thesacconejolys,249577,0,0,0,0,0,0
HiOwl1zUCvo,WE HAVE A PROBLEM?!,thesacconejolys,296608,0,1,0,0,0,0
bFyvp-r3NrE,IT FINALLY HAPPENED!,thesacconejolys,390947,0,0,0,0,0,0
m7Z4uyBwaJY,I NEED A CHANGE!,thesacconejolys,124746,0,0,0,0,0,0
7_Ehj3ygqRw,PREGNANCY PROBLEMS!,thesacconejolys,138653,0,1,0,0,0,0
vIfdeJ9Jw5c,KIDS FORT CHALLENGE!,thesacconejolys,251638,1,0,0,1,0,0
fJWDgThkIxU,SORRY MOMMY!,thesacconejolys,288171,0,1,1,0,0,0
L2kiJu3D_go,KIDS & CHOCOLATE!,thesacconejolys,333508,0,0,0,0,0,0
B5irHoG4zd8,Friday Night Munch - Day 83,thesacconejolys,7998,0,0,0,0,0,0
fqsbbcfWlSM,FIRST DATE NIGHT AT THE NEW HOUSE!,thesacconejolys,225054,0,0,0,0,0,0
C184pPeTgz0,WE MOVED TO LONDON!,thesacconejolys,1559634,0,0,0,0,0,0
f3AOc4fLoiA,BABY SINGING VLOGGER!,thesacconejolys,306721,1,0,0,0,0,0
iTMCY4DNpYI,Our lives could be so different,thesacconejolys,176428,0,0,0,0,0,0
EYRbz6ztrP4,KIDS FEED THE BABY!,thesacconejolys,165739,0,0,0,0,0,0
JzLfT6jJLdE,WHAT DID YOU SAY?!,thesacconejolys,354748,0,0,0,0,0,0
W0h2TVxTH3g,DECORATING GIRLS ROOM!,thesacconejolys,24604,0,0,0,0,0,0
EfXX_1e4jrE,NEW HOUSE SITTING ROOM FIRST LOOK (Home Renovation),thesacconejolys,284295,0,0,0,0,0,0
y6paw1vWADc,PIZZA FOR VALENTINE'S DAY!,thesacconejolys,26222,0,0,0,0,0,0
sOz6NfnyNds,BABY'S FIRST THUNDERSTORM!,thesacconejolys,560565,0,1,0,0,0,0
aeYW-QQsZw8,PRANKING THE KIDS!! Are we bad Parents?,thesacconejolys,160987,1,1,0,0,0,0
PAcKemgU-uE,FIRST TIME ON A CRUISE!,thesacconejolys,158698,0,0,0,0,0,0
5F5vrLvZX7o,BABY FEEDS BABY!,thesacconejolys,261580,0,0,0,0,0,0
rsW9jaIYXf4,GARDEN EGG HUNT SURPRISE!,thesacconejolys,461148,0,0,0,0,0,0
Kjy9bKS0zYM,SCARFACE BABY!,thesacconejolys,75162,0,0,0,0,0,0
0w3y5_kT5l4,BABY GOES SHOPPING!,thesacconejolys,164532,0,0,0,0,0,0
AiWYND0grcY,NEW CAR?!,thesacconejolys,70114,0,0,0,0,0,0
qO2rw3mW0tA,MEETING THE BABY DOCTOR!,thesacconejolys,591944,0,0,0,0,0,0
25Mx8vAEO5g,TheSacconeJolys - SMACK A BUM!,thesacconejolys,18067,0,0,0,0,0,0
j6-C1T0ZfP8,GOSSIP GIRLS!,thesacconejolys,10501,0,0,0,0,0,0
ZHS6YVJw3dg,WE NEED TO HAVE A TALK?!,thesacconejolys,328911,0,1,1,0,0,0
cccWt7-xNhw,Warrior Man Vs Maltese Puppy - Day 50,thesacconejolys,9589,0,0,0,0,0,0
xVh86JIaj9I,Our Sister HATES Christmas! (Creepy Christmas),theskorys,542687,0,1,1,0,0,0
Pkl8LRbwSqA,We caught the creepy mannequin moving!,theskorys,438163,0,0,0,0,0,0
cp8Rl437sSg,I Survived a HAUNTED SPA! *gone wrong* 😱,theskorys,75349,0,1,0,0,0,0
AjdK0SQGRKU,Breaking into the Doll Maker's House to Rescue our Creepy Doll! (Doll Maker Series),theskorys,1068615,0,0,0,0,0,0
FFNpLEOD510,I died... and came back to life!,theskorys,45956,0,0,0,0,0,0
jjkeDRGwyRo,A Creepy Doll Attacked My Brother! (Doll Realm Series!),theskorys,181569,0,0,0,0,0,0
YzS0EKh_nWg,Trapped in the Real Life Backrooms! (Doll Realm Series),theskorys,131683,0,0,0,0,0,0
KiSL9_ARceU,My Sister is Possessed by EVIL Rumi!,theskorys,58088,0,1,0,0,0,0
msU3QAjWHDo,Our brother betrayed us for money! (Challenger Series),theskorys,191461,0,0,1,0,0,0
rtpXamGK2KE,24 Hours in a Giant Snowglobe Challenge!,theskorys,612946,1,0,0,1,0,0
TfgY93yZNDI,Our Brother was Cut in Half! (Baker's Core),theskorys,999164,0,1,0,0,0,0
a3ANSogHf2I,Trapped in The Amazing Digital Circus in Real Life!,theskorys,55664,0,0,0,0,0,0
LTBhpzGGar0,Our Sister Turned into Evil Chef Barbie!,theskorys,145670,0,0,1,0,0,0
2mYzgl5aVZI,Sneaking into my Sister's House! *She had no idea!*,theskorys,32960,0,0,1,0,0,1
xTvFW30YaTw,Vecna captured our Sister!!,theskorys,258915,0,0,1,0,0,0
1GERbKH8sr8,Ghost Hunting in a Haunted Mansion! (The Dollhouse Mansion),theskorys,464066,0,0,0,0,0,0
8ds5Nl88WO4,Our Sister Turned Into Snow White!,theskorys,66854,0,0,0,0,0,0
gEmnClPFcQE,BOYS vs GIRLS battle to the death!,theskorys,24871,1,0,1,0,0,0
e5NJc1ue-zQ,"Bad Elf on a Shelf filled our room with presents Christmas Prank! Opening up 1,000 Mystery Boxes!",theskorys,771092,1,0,0,0,0,0
OwIdKoNnotw,Living as a King in a REAL Castle for 24 Hours!,theskorys,129379,0,0,0,1,0,0
b5vP8YRmo-s,I tried a real life luck potion!!,theskorys,56064,0,0,0,0,0,0
UI1xgAA2XQg,Surviving The World's Strictest Siblings!,theskorys,165383,1,0,1,0,0,0
P20MsD8dkWQ,13 Things You Should NEVER Do At night!,theskorys,62501,0,0,0,0,0,0
0Fd8f23aQYQ,Stopping a Hacker Device (The Artist Core),theskorys,514403,0,0,0,0,0,0
Tph4k_vg33A,My Dog is Stuck in the Sewer!,theskorys,68866,0,0,0,0,0,0
z0hFD4yaDBM,Crazy Pranks from the Leprechaun! (Artist Core),theskorys,1528710,1,0,0,0,0,0
L2bBsw621X0,Our brother is in trouble! (Puppet Master Series),theskorys,221167,0,0,1,0,0,0
2jD_WuTQPEU,Don't Open the Wrong Present! (Creepy Christmas Finale!),theskorys,475588,0,0,0,0,0,0
GySI4kuQhTU,Creepy Christmas Movie | Season 1,theskorys,202730,0,0,0,0,0,0
REof3bKakyU,We stole a MYSTERY SAFE!,theskorys,174414,0,0,0,0,0,0
CPr4S_34Jk4,Trapped in a Tiny House for 24 Hours with my Siblings!,theskorys,774909,1,0,0,1,0,0
5Qre52t7yP4,A Strange Holiday Mystery!,theskorys,650196,0,0,0,0,0,0
4Sn5QpVoSQA,Saving My Brother from a Monster Under the Bed!,theskorys,48366,0,0,0,0,0,0
dac_4vrPpJc,We put a SPY TRACKER DEVICE on a Hacker to find the Location of the Secret Meeting! (Project Zorgo),theskorys,260530,0,0,0,0,0,0
2BINdtl1OtI,Our Sister is Missing! A Doll took her! (Doll Realm Series),theskorys,160393,0,0,0,0,0,0
ngUzNr5dDyM,She Turned Into Wednesday Adams,theskorys,284777,0,0,0,0,0,0
NJ1STYxV7RQ,Our Sister Turned into the Evil Queen! (Baker's Core Finale!),theskorys,1334891,0,0,1,0,0,0
eWooaWlF05o,Dress To Impress (Official Music Video),theskorys,37277,0,0,0,0,0,0
U8BwrrNqVgQ,Our Sister Turned EVIL! (Challenger Series),theskorys,246725,1,0,1,1,0,0
jv2koK5Hdv4,Facing our worst fears! (Mannequin Core),theskorys,428214,0,0,0,0,0,0
JHFsmDqDTmU,The Dollmaker is BACK?! Escape Room Box!,theskorys,530305,1,0,0,1,0,0
zVXTdR1RmnY,Our Sister Turned our House into a Concert! (FUSER),theskorys,355652,1,0,0,0,0,0
PSLbg9vBgBE,An Evil Teddy Bear Took them!! (Creepy Christmas),theskorys,264034,0,0,0,0,0,0
oakYRbRSG7w,Our Sister Turned Into A Mannequin!,theskorys,677389,0,0,0,0,0,0
QQMBLwQMP3w,I lost my memory prank on my siblings *GONE TOO FAR!*,theskorys,73067,1,1,1,0,0,0
vktvqH4vLX8,3am Ghost Hunting *Caught on Tape!* We found the Ingredient LIST! (Puppet Master's Haunted Mansion),theskorys,404371,0,0,0,0,0,0
_7x9_Tn0JXA,We bought REAL haunted items!,theskorys,34006,0,0,0,0,0,0
ZDvAm6VzH10,Saving our Sister and Stopping the Curse! (Creepy Christmas),theskorys,1249943,0,0,0,0,0,0
uBx2GzHLM7g,Her Secret Crush Sent her Flowers (Valentines Secret Admirer),theskorys,307974,0,0,0,0,0,0
OKCgg4g5-dA,Our Sister Turned into M3GAN!!,theskorys,166047,0,0,0,0,0,0
OHcD2g_fWZY,Among Us Pranks in Real Life!,theskorys,344981,1,0,1,0,0,0
q8TuUff4UnU,Unmasking the NEW DOLL MAKER! Finale Part 2 (Doll Maker Season 4),theskorys,561025,0,0,0,0,0,0
-bjKKX02Wyo,I Lost My Memory!,theskorys,37348,0,1,0,0,0,0
tabzQ6L9B6A,Opening the Cursed Dollhouse! (Dollmaker Season 4),theskorys,365563,0,0,0,0,0,0
u5OQMhUmXtE,Ordering Haunted Happy Meals GONE WRONG!,theskorys,74709,0,0,0,0,0,0
d3DXEV1isVs,The Clones have our Sister! (Evil Twins),theskorys,840900,0,0,1,0,0,0
hxXoo_xnDno,Surviving the World's Strictest Brother!,theskorys,37236,0,0,1,0,0,0
D13ririsHKM,Convincing My Family I’m a Vampire!,theskorys,77532,1,0,0,0,0,0
FUetwSloMJo,Granny Horror Game In Real Life! - Grandpa vs. Granny!,theskorys,987246,1,0,1,0,0,0
iiEPJqysOnE,My Elf on the Shelf is EVIL!,theskorys,31334,0,0,0,0,0,0
7-_GiynTllA,GWYNETH GOES BACK TO THE HOSPITAL! DRY DROWNING SCARE!,theweisslife,1788589,0,1,0,0,0,1
uZLBYAEEMmw,FAMILY FUN PLAYING AT CHUCK E CHEESE AND HUGE SURPRISE PRIZE HAUL!,theweisslife,2799687,0,0,0,0,0,0
rih35m4eJQs,Making Christmas Cookies Vlog!,theweisslife,58842,0,0,0,0,0,0
32iuPYBBLfk,Back To School Clothes Shopping At Justice!,theweisslife,225691,0,0,0,0,1,0
TMDlYnD-5lA,BACK TO SCHOOL SHOPPING & TRAIN RIDE!,theweisslife,21645,0,0,0,0,0,0
pcdMXVu8Wz0,SECRET SANTA SHOPPING FOR OUR CHRISTMAS GIFT SWAP 2021,theweisslife,157224,0,0,0,0,0,0
-m2HxKPS260,We ALL Got NEW PIERCINGS! *Mom Reacts*😱,theweisslife,18892,0,1,0,0,0,0
0KkX5B6Fsp0,DAY AT UNIVERSAL STUDIOS & THE WIZARDING WORLD OF HARRY POTTER | FAMILY TRAVEL VLOG | THE WEISS LIFE,theweisslife,55406,0,0,0,0,0,0
KPJ6dU9QP8g,Our FAVORITE Halloween Costumes!🧡 #shorts,theweisslife,124864,0,0,0,0,0,0
8vG2S80jt18,BACK TO SCHOOL ROLL CALL! #shorts,theweisslife,725530,0,0,0,0,0,0
SUbtaDdEywQ,Are We Having Any More KIDS?!? #shorts,theweisslife,299058,0,0,0,0,0,0
fndUDDbcSyk,BIG SISTER vs LITTLE SISTER!!😅💕 #shorts,theweisslife,44815,0,0,1,0,0,0
rpkt4umE4SY,Sharing a room with your sibling be like 🤣 #shorts,theweisslife,78618,0,0,0,0,0,0
6XYwhbFMXyo,She FINALLY got her BRACES OFF!*BIG REVEAL*,theweisslife,40167,0,0,0,0,0,1
rOb_QTf9Mo0,CHRISTMAS EVE: LETTERS FOR SANTA!,theweisslife,80396,0,0,0,0,0,0
hsdf8KtpwOc,Short Sister Problems 🤣 #shorts,theweisslife,352713,0,0,1,0,0,0
enq-MTcXB44,BACK TO SCHOOL MYSTERY BOXES!🤗💝✨ #backtoschool #shorts,theweisslife,31789,0,0,0,0,0,0
4B9VQ-FktNs,We are SO READY for HALLOWEEN!🎃 #shorts #halloweenwithshorts,theweisslife,61954,0,0,0,0,0,0
zVxg1BmgBZs,SiBLiNG ROLL CALL!🎉 #shorts #siblings #rollcall,theweisslife,560757,0,0,0,0,0,0
CViERO7eoMk,WE FINALLY DID IT! HUGE SURPRISE ANNOUNCEMENT!,theweisslife,25049,0,0,0,0,0,0
AO-SDpimEbY,EASTER CANDY SALAD 🐰🍭🌸 #easter #siblings #momlife,theweisslife,36470,0,0,0,0,0,0
s1c086KAf7Y,When you have to share a bathroom with your sister 🤣#shorts,theweisslife,75855,0,0,0,0,0,0
XvuvIvcg__c,WHiCH SiSTER iS TALLER?! #shorts,theweisslife,43759,0,0,0,0,0,0
uSHhEGeD4gs,What’s in our Advent calendars? Day 5 🎄 #shorts,theweisslife,815584,0,0,0,0,0,0
8a4sGKfmWEM,JEFF AND MELISSA GO TO RENO!,theweisslife,3178,0,0,0,0,0,0
KcuPXc-yx_I,GRACELYNN GOES TO THE DENTIST!,theweisslife,255663,0,0,0,0,0,1
OCJ2hRmBfL0,EVERYTHING I Got My TEEN DAUGHTER For CHRISTMAS!🎄🎀✨ #shorts #christmas,theweisslife,97065,0,0,0,0,0,0
nNSVnotzx28,GABRIELLE GETS HER CAST CUT OFF!,theweisslife,13256666,0,0,0,0,0,1
VZko5j4wlwc,Trying to CHEER UP my GRUMPY SISTER be like…🤣 #shorts,theweisslife,80762,0,0,0,0,0,0
RQMr4Iqcrkg,Family Fun At DISNEYLAND For Her BIRTHDAY!,theweisslife,87631,0,0,0,0,0,0
1mWM5xAUpu0,When your mom decides to have another baby 17 years after you…🤣 #shorts,theweisslife,6586539,0,0,0,0,0,0
As-G8zhm9-c,Taking The Kids To Get Princess MAKEOVERS At Disneyland!,theweisslife,208856,0,0,0,0,0,0
D6spby_SJXA,NEVER ride in an UBER alone! Hawaii Vlog,theweisslife,48873,0,0,0,0,0,0
tY2vlH8S6Cw,OPENING DAY 16 of our ADVENT CALENDARS!🎄#shorts #christmas,theweisslife,79959,0,0,0,0,0,0
DsLilQvA62o,OUR NEW HOUSE TOUR *explaining everything*,theweisslife,97163,0,0,0,0,0,0
-k5dUUjXSxw,Gemma BROKE her ARM!,theweisslife,71649,0,1,0,0,0,1
u_jQPjrcPxw,EVERYTHING we got our 5 year old for CHRiSTMAS!🎄🎁 #shorts,theweisslife,170458,0,0,0,0,0,0
etgQjKFEY9A,20 WEEKS PREGNANT UPDATE VLOG + BELLY SHOT,theweisslife,42314,0,0,0,0,0,0
PfxykAv_JnU,SHiMMER & SHiNE DANCE TREND!✨ SISTER EDITION #shorts,theweisslife,154439,1,0,0,0,0,0
