id,title,channel_short_name,viewCount,performative,emotional_bait,narrative_conflict,challenge_format,commercial_content
fBa27Ct6k3E,Stir Crazy 😜 (WK 392.3) | Bratayley,bratayley,831300,0,0,0,0,0
4F4PYkR-prw,Cleaning Day 😫 (WK 392.2) | Bratayley,bratayley,506027,0,0,0,0,0
B7LYcwN9RXE,Favorite 4th of July 🇺🇸 (WK 392) | Bratayley,bratayley,560304,0,0,0,0,0
eavHHUj5_m4,Sorry Beyoncé 😳 (WK 391.7) | Bratayley,bratayley,533681,0,0,0,0,0
b-8s0ywO7H0,Takis Challenge! 🔥 (WK 391.6) | Bratayley,bratayley,679757,0,0,0,0,0
V_BKvmjA02k,Jo Is Here! 📺 (WK 391.5) | Bratayley,bratayley,512620,0,0,0,0,0
3WC6_Lr46rE,First Day Of School?! 📚 (WK 391.4) | Bratayley,bratayley,835350,0,0,0,0,0
w_bOFc5UVEU,Haunted Tour 👻 (WK 391.3) | Bratayley,bratayley,381396,0,0,0,0,0
L3filYk1GsQ,Chicken Girls Movie Premiere 🎥 (WK 391.2) | Bratayley,bratayley,1873045,0,0,0,0,0
RFOP_U6o-hk,Hotel du Loone At Home 🏨 (WK 391) | Bratayley,bratayley,423960,0,0,0,0,0
jotExAWL2dc,Instabeach Party! 😎 (WK 390.7) | Bratayley,bratayley,572358,0,0,0,0,0
gks232VmIPQ,Goodbye Paige 😭 (WK 390.6) | Bratayley,bratayley,565877,0,0,0,0,0
ccv7pMHwDw4,Officially Nowhere... 😕 (WK 390.5) | Bratayley,bratayley,403725,0,0,0,0,0
f4th54ubHjg,Someone Took It! 😭 (WK 390.4) | Bratayley,bratayley,467764,0,0,0,0,0
3YXcBIE7Kfc,Annie's On A Bus 🚌 (WK 390.3) | Bratayley,bratayley,691926,0,0,0,0,0
dXPuCWss-Fg,Made It To Hollywood 🎥 (WK 390.2) | Bratayley,bratayley,508449,0,0,0,0,0
QB8z_FB1rMg,Annie The Model 🤩 (WK 390) | Bratayley,bratayley,918423,0,0,0,0,0
o4zxl1hZRo0,Maryland Special Guest 😉 (WK 389.7) | Bratayley,bratayley,538004,0,0,0,0,0
pImU_mJKD08,It's So Hot! 🔥 (WK 389.6) | Bratayley,bratayley,710807,0,0,0,0,0
jf1CayF2cgY,Girls Day 😎 (WK 389.5) | Bratayley,bratayley,726047,0,0,0,0,0
aPo7WvFI6FI,So Surprised 😱 (WK 389.4) | Bratayley,bratayley,1676371,0,0,0,0,0
ioifr8GbHm8,Annie's Makeover 💇 (WK 389.3) | Bratayley,bratayley,1737063,1,0,0,0,0
xzaSsUY5lug,It All Disappeared 😕 (WK 389.2) | Bratayley,bratayley,569662,0,0,0,0,0
ah9kLyOW4WE,It Got Cancelled 😒 (WK 389) | Bratayley,bratayley,452711,0,0,0,0,0
0IOt20mqWTI,We Suprised You All 😮 (WK 388.7) | Bratayley,bratayley,633744,0,1,0,0,0
BI2WKrgX2nM,Cheerleader 📣 (WK 388.6) | Bratayley,bratayley,486884,0,0,0,0,0
5nfyf3a3MjE,Called a Snake 🐍 (WK 388.5) | Bratayley,bratayley,580578,0,0,0,0,0
D-NvdW6LX3g,Exsaded! 😀😢 (WK 388.4) | Bratayley,bratayley,460704,1,1,0,0,0
_BlQRJjY_uI,Lost Tooth 😱 (WK 388.3) | Bratayley,bratayley,676527,0,1,0,0,0
-tqsYej1gco,Pranking Mommy 😂 (WK 388.2) | Bratayley,bratayley,733400,1,1,0,0,0
mayK6Y3TD0Y,Annie's YSBnow Photoshoot 📸 (WK 388) | Bratayley,bratayley,522134,1,0,0,0,0
yOP8m766XSA,Annie's A Natural Bowler 🎳 (WK 387.7) | Bratayley,bratayley,866952,0,0,0,0,0
jj0BLhbrBtA,Hayley Tours Hotel du Loone Set! 😊 (WK 387.6) | Bratayley,bratayley,449000,0,0,0,0,0
izVXz_hRwdM,Be Careful Hayley! 😟 (WK 387.5) | Bratayley,bratayley,1074365,0,0,0,0,0
JxRMhzNLCLk,Annie Got Blue Eyes! 😳 (WK 387.4) | Bratayley,bratayley,1216145,0,0,0,0,0
iR-AmIteS-M,We're Moving! 🚚 (WK 387.3) | Bratayley,bratayley,1674227,0,0,0,0,0
luVK_BGADpo,Annie's New Song Is Out! 😱 (WK 387.2) | Bratayley,bratayley,560941,0,0,0,0,0
M55BjmwhRoo,Hayley's Huge & Exciting News 🤗 (WK 387) | Bratayley,bratayley,449038,0,0,0,0,0
EBOdr9lFDoM,It's Gonna Be A Struggle Today... 😩 (WK 386.7) | Bratayley,bratayley,501767,0,0,0,0,0
C9yb8CduH8w,"A 3,000 Year Old Man 😜 (WK 386.6) | Bratayley",bratayley,642056,0,0,0,0,0
QwOZk2rTLIs,Shopping With Hayley 🛍 (WK 386.5) | Bratayley,bratayley,3743049,0,0,0,0,0
MIR6rHW1MkM,Music Video Day! 🎥 (WK 386.4) | Bratayley,bratayley,2142965,0,0,0,0,0
fa7rLdjCZmE,Annie Needs To Tell You Something... 🤔 (WK 386.3) | Bratayley,bratayley,711840,0,0,0,0,0
kQyTCrtv8w4,New Details About Hayley's Show! 😲 (WK 386.2) | Bratayley,bratayley,353810,0,0,0,0,0
N-PIyhsx7Sg,Longest Day Ever 😫 (WK 386) | Bratayley,bratayley,318056,0,1,0,0,0
vkX0T10LFCQ,This Just Got Even More Out Of Hand 😒 (WK 385.7) | Bratayley,bratayley,511647,0,1,0,0,0
_TTyKMlwDAk,Annie Shares Her New Show Title 😎 (WK 385.6) | Bratayley,bratayley,429644,0,0,0,0,0
PFLSd8Xz3LQ,Character Secrets Revealed 😳 (WK 385.5) | Bratayley,bratayley,553422,0,0,0,0,0
uBAXom8F4w4,Mini Golf Tournament ⛳ (WK 385.4) | Bratayley,bratayley,437411,0,0,0,0,0
5CM3rbF2gYQ,Things Are Changing 😟 (WK 385.3) | Bratayley,bratayley,1270969,0,1,0,0,0
MVKQlFahkZY,Annie's Brat Panel Talk 😊 (WK 385.2) | Bratayley,bratayley,387834,0,0,0,0,0
CbsSqHc22gA,Yanny Or Laurel Hearing Test 🤔 (WK 385) | Bratayley,bratayley,549251,0,0,0,0,0
xODCXlojGwc,Sea Urchin For The First Time 🍣 (WK 384.7) | Bratayley,bratayley,350321,0,0,0,0,0
pK93eafUWH0,Oreo + OJ Taste Test 😋 (WK 384.6) | Bratayley,bratayley,514624,0,0,0,0,0
rtNldwSZQyQ,Let Mother's Day Begin! 💐 (WK 384.5) | Bratayley,bratayley,437260,0,0,0,0,0
nTuxxatlfDg,Betrayed by Boba 🍵 (WK 384.4) | Bratayley,bratayley,436293,0,1,0,0,0
qocfAA3qnls,Annie & Hayley's New Shows Sneak Peek 😍  (WK 384.3) | Bratayley,bratayley,497070,0,0,0,0,0
2LGEo4usY34,A Surprise Gift For Hayley 🎁 (WK 384.2) | Bratayley,bratayley,728512,0,0,0,0,0
flJRixN2_9w,Hayley's Surprise For Annie 😲 (WK 384) | Bratayley,bratayley,980818,0,0,0,0,0
FYOm8X8s9Qs,Annie Says Goodbye...😢 (WK 383.7) | Bratayley,bratayley,964218,0,0,0,0,0
FhjBOZTCDV4,Annie Styles Hayley's Hair 💇 (WK 383.6) | Bratayley,bratayley,1626109,0,1,1,0,0
gRt6BkLmw-4,Putting On Makeup Blindfolded! 💄 (WK 383.5) | Bratayley,bratayley,492747,0,0,0,0,0
fbVJoGqk35g,"Hayley Tries ""Dragon's Breath"" 🐉 (WK 383.4) | Bratayley",bratayley,2596941,0,0,0,0,0
uu5I_difnPM,Annie Goes Prom Dress Shopping 👗 (WK 383.3) | Bratayley,bratayley,10434253,0,0,0,0,0
oT8VMXR7KXw,This Is A Major Dilemma 😟 (WK 383.2) | Bratayley,bratayley,492928,0,0,0,0,0
BnRXfHe_Rz8,Hayley's First Roller Coaster 😲 (WK 383) | Bratayley,bratayley,1669345,0,0,0,0,0
mfyjjVkEv0E,Hayley's New Earrings 🤗 (WK 382.7) | Bratayley,bratayley,426893,0,0,0,0,0
MCUchZBp7pA,Downtown Disney World Memories 😊 (WK 382.6) | Bratayley,bratayley,480597,0,0,0,0,0
szwrrYwT2MA,Playing at Playlist 😜 (WK 382.5) | Bratayley,bratayley,592046,0,0,0,0,0
v4WZbaf8l2k,Annie's First Bat Mitzvah 🎉 (WK 382.4) | Bratayley,bratayley,679107,0,0,0,0,0
zukFEPtgX2A,Big Cities & Annie... 😬 (WK 382.3) | Bratayley,bratayley,481331,0,0,0,0,0
oBOaqgp_ez0,I Don't Want to Leave You! (WK 382.2) 😢 | Bratayley,bratayley,572908,0,0,0,0,0
XSbE9IvJTnY,Water Bottle Battle 😅  (WK 382) | Bratayley,bratayley,562055,0,0,0,0,0
TdCFJ-SJUBc,Practicing Our Gymnastics Skills 🤸( WK 381.7) | Bratayley,bratayley,1036596,0,0,0,0,0
Jpifu8MEgKg,We're Going To See Our Puppies! 😍 (WK 381.6) | Bratayley,bratayley,1446847,0,0,0,0,0
8wnBy9E6LW8,We're Really Stressed 😩 (WK 381.5) | Bratayley,bratayley,413022,0,0,0,0,0
g032cqwwCTo,They're In Heaven 🌴 (WK 381.4) | Bratayley,bratayley,423561,0,0,0,0,0
aRrdY7ofXh0,Photoshoot Day 😎 (WK 381.3) | Bratayley,bratayley,773092,0,0,0,0,0
2NygnTughrw,Very Big Exciting News! 😮 (WK 381.2) | Bratayley,bratayley,654260,0,1,0,0,0
9fqRUue7bT4,Busting Out Songs Left & Right! 😏 (WK 381) | Bratayley,bratayley,460456,1,0,0,0,0
GdcC5AhFsxg,We Have News About Chicken Girls 😳 (WK 380.7) | Bratayley,bratayley,578272,0,0,0,0,0
6vmWw0NlmK0,Why Are We Laughing? 😂 (WK 380.6) | Bratayley,bratayley,449302,0,0,0,0,0
P9_NvELCGpA,Stuck In An Elevator! 😱 (WK 380.5) | Bratayley,bratayley,11133931,0,1,0,0,0
ZDLU-kHWjXQ,Everyone's Back! 🙂 (WK 380.4) | Bratayley,bratayley,472723,0,0,0,0,0
Teiwu2x4aJY,Mommy Made A Mistake?! 🤔 (WK 380.3) | Bratayley,bratayley,529627,0,1,0,0,0
dXMhkQ4wvh4,We're Not Going To Break Down 😟 (WK 380.2) | Bratayley,bratayley,502480,0,0,0,0,0
2cXcqKHY8ns,Annie Does Hayley's Makeup 😊 (WK 380) | Bratayley,bratayley,1705762,0,0,0,0,0
oPfhhj8CMKE,Brat Offices Tour 🎥 (WK 379.7) | Bratayley,bratayley,401731,1,0,0,0,0
OilA41xZ8u0,Mommy & Hayley Night 😂 (WK 379.6) | Bratayley,bratayley,550577,0,0,0,0,0
_cwRo-EfPz4,We're Flying a Drone! 😎 (WK 379.5) | Bratayley,bratayley,345651,0,0,0,0,0
MSSD_U44Ycw,Annie's On TV! 📺 (WK 379.4) | Bratayley,bratayley,842372,0,0,0,0,0
tK2HMb6M9nc,Thanks All 6 Million Of You! 😃 (WK 379.3) | Bratayley,bratayley,503178,0,0,0,0,1
3fRVlh1ZuE0,Chicken Girls Live 😮 (WK 379.2) | Bratayley,bratayley,1303580,0,0,0,0,1
SIPt0UcY4UM,Hayley The Magician ✨ (WK 379) | Bratayley,bratayley,454493,0,0,0,0,0
FCy8R8qDS3E,Hayley's First Massage 😌 (WK 378.7) | Bratayley,bratayley,618457,0,0,0,0,0
VLv7U9sqjIk,Annie Gets An Eyelash Lift 😍 (WK 378.6) | Bratayley,bratayley,2225074,0,0,0,0,0
X9IPTA5IbtI,Fortnite Expert 🎮 (WK 378.5) | Bratayley,bratayley,1072576,0,0,0,0,0
S6NNhf6_-2Y,Dyeing Easter Eggs 🥚 (WK 378.4) | Bratayley,bratayley,775432,0,0,0,0,0
Aiq6jzq67MU,Her Brain Is Fried 🤯 (WK 378.3) | Bratayley,bratayley,619734,0,0,0,0,0
Vu85nUtgnX0,Inside Batman's Batcave 🦇 (WK 378.2) | Bratayley,bratayley,373397,0,0,0,0,0
wQD3OnVkpEk,Don't Try This At Home 😱 (WK 378) | Bratayley,bratayley,4199415,0,0,0,0,0
8q7efLkL5i8,Party At Annie & Hayley's 🎉 (WK 377.7) | Bratayley,bratayley,2336027,0,0,0,0,0
rXgL_qIitiY,Mommy Trying to be Artsy 🎨 (WK 377.6) | Bratayley,bratayley,443330,0,0,0,0,0
-VmlT7TTO3A,Annie The Makeup Artist 💋 (WK 377.5) | Bratayley,bratayley,602793,0,0,0,0,0
T_FaEDdsmHM,Walking The Kids' Choice Awards Orange Carpet 😜 (WK 377.4) | Bratayley,bratayley,752015,0,0,0,0,0
gSa27oScOHE,Welcome to Hollywood Hayley 😤 (WK 377.3) | Bratayley,bratayley,452458,0,0,0,0,0
lnZh8plPGfA,Sprinting To Catch Our Flight 🏃 (WK 377.2) | Bratayley,bratayley,534655,0,0,0,0,0
hZp5LfXiKcE,Hayley's Crazy Prank 😬 (WK 377) | Bratayley,bratayley,633251,1,1,0,0,0
z0eklnllOrk,We Wrecked the Car 😟 (WK 376.7) | Bratayley,bratayley,457737,0,0,0,0,0
3-_b18hiExI,Viral Video Challenge + Giveaway | Bratayley,bratayley,1442144,1,0,0,1,0
JHUFnOybxbg,Hayley Stole Annie's Shirt?! 😧 (WK 376.6) | Bratayley,bratayley,725971,1,1,1,0,0
yCXzzxo_Aeg,We Had A Mistake Today 😩 (WK 376.5) | Bratayley,bratayley,619538,0,0,0,0,0
5Q5fxvaUbdM,We're Freaking Out! 🍀 (WK 376.4) | Bratayley,bratayley,711517,0,1,0,0,0
D3jyLiL0Mpk,Don't Be Like Annie 😏 (WK 376.3) | Bratayley,bratayley,1316315,0,0,0,0,0
g6xGLBg_N7Q,Hayley's Wasabi Challenge 🔥 (WK 376.2) | Bratayley,bratayley,512950,1,1,0,1,0
ypVWy_6EaF0,A Long Morning 😫 (WK 376) | Bratayley,bratayley,552009,0,0,0,0,0
6A7e1y0e_w0,We're Selling Our House 😮 (WK 375.7) | Bratayley,bratayley,1522772,0,0,0,0,0
myVkyDNO9DY,So Hyped At The Mall 🛍 (WK 375.6) | Bratayley,bratayley,732275,0,1,0,0,0
eNU9Je2cG2o,Scary Movie Night 🤡 (WK 375.5) | Bratayley,bratayley,563614,0,1,0,0,0
gfdyH1H97rc,Chillin' At Home 😌 (WK 375.4) | Bratayley,bratayley,475055,0,0,0,0,0
LCZ1-sB0gUI,Making The Best Of It 😭 (WK 375.3) | Bratayley,bratayley,1009604,0,0,0,0,0
Ln2D7xxsePQ,Stuck In Cart 🛒 (WK 375.2) | Bratayley,bratayley,732861,0,0,0,0,0
fpUSX_VG9C0,"Yay, We're Home! 🏡 (WK 375) | Bratayley",bratayley,726705,0,0,0,0,0
Z2bCb8oOCP0,Learning To Play Fortnite 🎮 (WK 374.7) | Bratayley,bratayley,3183213,0,0,0,0,0
52gEHFd_mR8,Annie Got Acrylic Nails 💅 (WK 374.6) | Bratayley,bratayley,8213659,0,0,0,0,0
s6S6L5Vq1U8,Our New Bedroom 😃 (WK 374.5) | Bratayley,bratayley,2751929,1,0,0,1,0
4QcOgF574S0,She's Bummed 😞 (WK 374.4) | Bratayley,bratayley,730593,1,0,0,0,1
VgsvYTJCZk8,Rainy Day At Disneyland 🌧 (WK 374.3) | Bratayley,bratayley,1646433,0,0,0,0,1
sKm9PcrJbaA,Rollerskating Fun On Set 😆 (WK 374.2) | Bratayley,bratayley,1417603,0,0,0,0,0
qAo2nzOaXNY,Little Things Music Video Shoot 🎥 (WK 374) | Bratayley,bratayley,701225,0,0,0,0,0
4g0Nv6MDZq0,Hayley's Underwater Challenge 🏊 (WK 373.7) | Bratayley,bratayley,1702385,0,0,0,0,0
GyJTftQrPyI,Annie's Jewelry Haul 😍 (WK 373.6) | Bratayley,bratayley,889188,0,0,0,0,0
3LkpPUB3hTQ,Chilling With My Girls 😎 (WK 373.5) | Bratayley,bratayley,1075944,0,0,0,0,0
S3bWGZX7-Qg,We Love Family Time 😂 (WK 373.4) | Bratayley,bratayley,573552,0,0,0,0,0
KAATUKb4Hmo,Will She Be Able To Perform? 😟 (WK 373.3) | Bratayley,bratayley,1656617,0,1,0,0,0
7jWwjjYuhvc,A Surprise Guest In Dallas 😱 (WK 373.2) | Bratayley,bratayley,1594693,0,1,0,0,0
AY7QZCueO8Y,Singing & Photoshoots All Day! 🤗 (WK 373) | Bratayley,bratayley,702771,0,0,0,0,0
rDzlGv0-8Gk,She's Not Feeling Well 🤢 (WK 372.7) | Bratayley,bratayley,2482162,0,0,0,0,0
j-Ol2SiyOC8,Annie's Underwater iPhone Challenge 📱 (WK 372.6) | Bratayley,bratayley,3461900,1,0,0,1,0
GaWRxXohJqo,Annie's Magazine Photoshoot 📸 (WK 372.5) | Bratayley,bratayley,592713,0,0,0,0,0
_frEn-wM8Tg,Busted At The Airport 🚨 (WK 372.4) | Bratayley,bratayley,828218,0,0,0,0,0
aJu-aTAoGe0,Atlanta You Rock 😎 WK 372 3 | Bratayley,bratayley,591339,0,0,0,0,0
EleEhTr-8uY,Never Gonna Be Happy Again 😂 (WK 372.2) | Bratayley,bratayley,2540845,0,1,0,0,0
uMcnQOK_XYw,Who's Your Valentine ❤ (WK 372) | Bratayley,bratayley,3642974,0,0,0,0,0
0EdLEmhYcG8,Spending Our Day At The Airport ✈ (WK 371.7) | Bratayley,bratayley,857713,0,0,0,0,0
ZvQUl24-tsg,A Major Road Rage Moment 😡 (WK 371.6) | Bratayley,bratayley,698690,0,1,0,0,0
4cBckEpP3T8,Annie's Hair Is Purple?! 😕 (WK 371.5) | Bratayley,bratayley,999940,0,1,0,0,0
DmFrWSVJ7n8,Facemask Gone Wrong 🔥 (WK 371.4) | Bratayley,bratayley,1463408,0,1,0,0,0
CWTTu4AEJYY,We Totally Lost The Car 🚗 (WK 371.3) | Bratayley,bratayley,495414,0,1,0,0,0
rmYvufLJT98,Make Annie Laugh Challenge! 😆 (WK 371.2) | Bratayley,bratayley,4939122,1,0,0,1,0
IyOX8A13lZ0,Hayley's Singing? 🎙️ (WK 371) | Bratayley,bratayley,1559404,0,0,0,0,0
x3uhQalW8w4,We Will Miss You Guys 😭 (WK 370.7) | Bratayley,bratayley,1396646,0,1,0,0,0
Y-p5WiRplts,It's Time To Part Ways 😢 (WK 370.6) | Bratayley,bratayley,1208883,0,1,0,0,0
9lPk_xLR_KY,Hip Hop Dance Class 🔊 (WK 370.5) | Bratayley,bratayley,669700,0,1,0,0,0
YlH2f7cWDlM,Meeting Our Fans 🤗 (WK 370.4) | Bratayley,bratayley,434042,0,0,1,0,0
QmgjxUTZEkU,Jumping For Joy In D.C. 😁 ( WK 370.3) | Bratayley,bratayley,597489,0,0,1,0,0
t30EFZWrb3U,Epic Pillow Fight 💪 (WK 370.2) | Bratayley,bratayley,496169,0,0,0,0,0
GqYXco79J38,It's So Slippery! ❄ (WK 370) | Bratayley,bratayley,791349,0,0,0,0,0
OoFFgYf_ZPk,Visiting Luna The Horse 🐎 (WK 369.7) | Bratayley,bratayley,443073,0,0,0,0,0
1SoCPpRMUC8,They Are Stir Crazy! 😜 (WK 369.6) | Bratayley,bratayley,496706,0,0,0,0,0
QfP6B-3GYyA,It's No Longer Christmas Here 🎄 (WK 369.5) | Bratayley,bratayley,438692,0,0,0,0,0
yoDu-7fsSEM,So Good To Be Home! 🏠 (WK 369.4) | Bratayley,bratayley,754337,0,0,0,0,0
FzSkuvQdqfw,Indianapolis You Are Amazing 😊 (WK 369.3) | Bratayley,bratayley,1012289,0,0,0,0,0
-qMjW2fv4NA,3 Cities & 2 Countries In One Day ✈ (WK 369.2) | Bratayley,bratayley,1337946,0,0,0,0,0
TSwyZnb2KJg,Pittsburgh Are You Ready?! 🎤 (WK 369) | Bratayley,bratayley,5125280,1,0,0,0,0
g-evDU7BEF4,Annie's First Stop On Tour 🚌 (WK 368.7) | Bratayley,bratayley,1108649,1,0,0,0,0
GNNSBEDHZCU,Annie's Special Edition Shoes 👟 (WK 368.6) | Bratayley,bratayley,842587,1,0,0,0,0
aG-eY8dwti8,Annie & Hayley's Floor Routine 🙌 (WK 368.5) | Bratayley,bratayley,900067,1,0,0,0,0
ZzFNraOmZJo,Gymnastics Meet Begins 🤸 (WK 368.4) | Bratayley,bratayley,665959,1,0,0,0,0
bjq_8-i9suI,Disneyland Hotel Tour 🏨 (WK 368.3) | Bratayley,bratayley,812683,0,0,0,0,0
0G6e1kvW7fo,Taking Over Radio Disney 📻 (WK 368.2) | Bratayley,bratayley,455156,0,0,0,0,0
V70kld9VSAo,Trip To Disneyland! 🤩 (WK 368) | Bratayley,bratayley,1558051,0,0,0,0,0
k_PfERyqXjQ,At The Pool In January?! 🏊‍♀️ (WK 367.7) | Bratayley,bratayley,3850120,0,0,0,0,0
daplfTn5-qE,Wrap On Chicken Girls 🎬 (WK 367.6) | Bratayley,bratayley,917984,0,0,0,0,0
ehpKuax50Yo,Annie's French Lesson 🇫🇷 (WK 367.5) | Bratayley,bratayley,680832,0,0,0,0,0
tMdrlWS2_mM,So Bored On A Plane ✈ (WK 367.4) | Bratayley,bratayley,660685,0,0,0,0,0
wT1Fe9whssg,Concert In Charlotte 🎤 (WK 367.3) | Bratayley,bratayley,2589054,0,0,0,0,0
itpgnkwLYuE,Hayley Orders Room Service 🍽 (WK 367.2) | Bratayley,bratayley,1568552,0,0,0,0,0
H1_56CplZKw,Packing For Our Big Trip 💼 (WK 367) | Bratayley,bratayley,648466,0,0,0,0,0
60PYjFZjMb4,Making Makeup Slime 🤗 (WK 366.7) | Bratayley,bratayley,985092,0,0,0,0,0
mBLa3h4gOlc,Ultimate Trust Fall 😬 (WK 366.6) | Bratayley,bratayley,1007324,1,0,0,0,0
gCvxRpqU1X4,Playing A Creepy Game 😲 (WK 366.5) | Bratayley,bratayley,2486415,1,0,0,0,0
3vO5WLl-7-U,Too Scared To Look 😨 (WK 366.4) | Bratayley,bratayley,1669509,0,0,0,0,0
fpVxWXtUhmo,Magical Cupcake Machine 😍 (WK 366.3) | Bratayley,bratayley,701092,0,0,0,0,0
lxz-Ju2EEGQ,Hula Hoop Contest 😜 (WK 366.2) | Bratayley,bratayley,524059,0,0,0,0,0
PnHeuAgcIDw,Tired & Grouchy 😫 (WK 366) | Bratayley,bratayley,1078357,0,0,0,0,0
amEEdnV05c0,Back In The Studio 🎧 (WK 365.7) | Bratayley,bratayley,878237,0,0,0,0,0
cPEY_JcoHh0,Xbox Lessons With Annie 🎮 (WK 365.6) | Bratayley,bratayley,830901,0,0,0,0,0
fvV4ye2yAos,New Year's Gone Wrong 😬 (WK 365.5) | Bratayley,bratayley,1553129,0,0,0,0,0
ECiAv34WoLk,Happy Birthday Bratayley 🎂 (WK 365.4) | Bratayley,bratayley,2495541,0,0,0,0,0
FIJ-ZYoMw6c,Testing New Face Masks 😊 (WK 365.3) | Bratayley,bratayley,564927,0,0,0,0,0
2E5uMTu-aYY,Online Shopping Problem 🛒 (WK 365.2) | Bratayley,bratayley,608008,0,0,0,0,0
27X_Te0R-fA,Sister Bonding Time 😉 (WK 365) | Bratayley,bratayley,952523,0,0,0,0,0
qWHz6wiNNCM,Smoothies & Slime 😜 (WK 364.7) | Bratayley,bratayley,755895,0,0,0,0,0
AGyOUk0-yJM,Merry Christmas 🎅 (WK 364.6) | Bratayley,bratayley,2576517,0,0,0,0,0
6TsPrCOCnkY,New Christmas Traditions 🎄 (WK 364.5) | Bratayley,bratayley,1888331,0,0,0,0,0
5NfWifK4qZ8,Annie's New Room Tour 😍 (WK 364.4) | Bratayley,bratayley,939249,0,0,0,0,0
Zknc0RNvOAY,We Spot A U.F.O.! 👽 (WK 364.3) | Bratayley,bratayley,621586,0,0,0,0,0
77nizNFEA_c,Annie The Daredevil 😎 (WK 364.2) | Bratayley,bratayley,1270108,0,0,0,0,0
ntZbgB1mAMw,Exchanging Christmas Gifts 🎁 (WK 364) | Bratayley,bratayley,4313819,0,0,0,0,0
2agb60o6Qhk,Annie's Biggest Fan 😱 (WK 363.7) | Bratayley,bratayley,770750,0,0,0,0,0
EgWwaWY0YGs,Tallest Christmas Tree Ever? 🎄 (WK 363.6) | Bratayley,bratayley,604889,0,0,0,0,0
rMegXnxj1rw,Annie's Driving Lesson 🚦 (WK 363.5) | Bratayley,bratayley,5992930,0,0,0,0,0
lsg2ZNpISfU,Chefs Annie & Hayley 🍳 (WK 363.4) | Bratayley,bratayley,853611,0,0,0,0,0
lFm5Ul2iKyE,Stuck in a Car for Hours 🚗 (WK 363.3) | Bratayley,bratayley,6960308,0,0,0,0,0
T-_KsfLnBnI,House Full of Girls 🙋 (WK 363.2) | Bratayley,bratayley,3890796,0,0,0,0,0
uVDFntBWBlY,Our Secret Meeting 🤔 (WK 363) | Bratayley,bratayley,1434035,0,0,0,0,0
AtW69Kb-GK4,Tiger Beat Hunt 😎 (WK 362.7) | Bratayley,bratayley,4695534,0,0,0,0,0
ycpwwheG7OU,We Got Pranked 😂 (WK 362.6) | Bratayley,bratayley,2775537,0,0,0,0,0
cb_XSZOBpKE,She's Accused 😳 (WK 362.5) | Bratayley,bratayley,831657,0,0,0,0,0
4VWr-kmdI9Y,An Extraordinary Birthday Party 🎉 (WK 362.4) | Bratayley,bratayley,10516463,0,0,0,0,0
d6s1e1iHGw8,Live at Radio Disney 📻 (WK 362.3) | Bratayley,bratayley,600745,0,0,0,0,0
YGN7ieASsmA,Secret Christmas Gifts Revealed 🎁 (WK 362.2) | Bratayley,bratayley,718087,0,0,0,0,0
Ec0b-v8VFMc,Gingerbread House Making Challenge 🏠 (WK 362) | Bratayley,bratayley,3748789,0,0,0,0,0
PPTkWr6sQ34,2nd Piercing on Her 13th Birthday 🎂 (WK 361.7) | Bratayley,bratayley,5794288,0,0,0,0,0
8Kjwuod3eow,She's a Teenager 😭 (WK 361.6) | Bratayley,bratayley,2206946,0,0,0,0,0
j24JympRgJM,D.C. Concert Time ❤️ (WK 361.5) | Bratayley,bratayley,992959,0,0,0,0,0
oZc2H6rPbb8,She's Nervous 😬 (WK 361.4) | Bratayley,bratayley,489175,0,0,0,0,0
GEwiK320JTg,Major Announcement 😄 (WK 361.3) | Bratayley,bratayley,851177,0,0,0,0,0
0ZSowkrVmeA,Dance Rehearsals 💃 (WK 361.2) | Bratayley,bratayley,575240,0,0,0,0,0
agu84Bej3LI,Birthday Party Shopping 🎉 (WK 361) | Bratayley,bratayley,494082,0,0,0,0,0
Yh3UeT0usmk,Horseback Riding Adventure 🐎 (WK 360.7) | Bratayley,bratayley,425612,0,0,0,0,0
inhRmYLUjP4,We Met Santa 🎅 (WK 360.6) | Bratayley,bratayley,643550,0,0,0,0,0
qjkEyXCQ_aE,Decorating the Christmas Tree 🔔 (WK 360.5) | Bratayley,bratayley,422918,0,0,0,0,0
qrdFYQWXRJc,Time for the Christmas Tree 🎄 (WK 360.4) | Bratayley,bratayley,578397,0,0,0,0,0
WUj1sF2TbUE,Rubik's Cube Challenge 😎 (WK 360.3) | Bratayley,bratayley,533919,1,0,0,0,0
jhpi3K9cOtE,Happy Thanksgiving 🦃 (WK 360.2) | Bratayley,bratayley,713230,0,0,0,0,0
dL-SbE8ZZ8I,Special Thanksgiving Guests 😲 (WK 360) | Bratayley,bratayley,614561,0,1,0,0,0
dN2RLqDPrMU,Biggest Pile of Leaves Ever 🍁 (WK 359.7) | Bratayley,bratayley,915183,0,0,0,0,0
ApO7fUKp2-E,Free Dog to a Good Home 🐶 (WK 359.6) | Bratayley,bratayley,710513,0,0,0,0,0
kf_Fg0sSkZU,Annie's Perm? Is this Clickbait? 😳 (WK 359.5) | Bratayley,bratayley,1647420,0,1,0,0,0
SYsEKpDbKCg,Rehearsal Day 🎼 (WK 359.4) | Bratayley,bratayley,510618,0,0,0,0,0
kfkkmegqUhk,Scary Movie Night 😱 (WK 359.3) | Bratayley,bratayley,497617,0,0,0,0,0
